20180101000000 100 1667615437.186934
20180101010000 100 1573860675.504423
20180101020000 100 1468528235.554252
20180101030000 100 1337268306.765430
20180101040000 100 1476725707.087599
20180101050000 100 1938666483.569217
20180101060000 100 2288955273.844819
20180101070000 100 2584343499.308876
20180101080000 100 2777559712.218132
20180101090000 100 2246267784.498860
20180101100000 100 1886554506.918095
20180101110000 100 2193746606.206450
20180101120000 100 2537122154.869785
20180101130000 100 2790245876.972296
20180101140000 100 3944650445.470849
20180101150000 100 4010368899.913994
20180101160000 100 3239916582.428273
20180101170000 100 2588321411.250774
20180101180000 100 2219458540.669907
20180101190000 100 2346342122.650861
20180101200000 100 2268870434.939412
20180101210000 100 2133767085.310717
20180101220000 100 2043603828.991028
20180101230000 100 2149354831.201638
20180102000000 100 2036689651.940290
20180102010000 100 1789802774.352038
20180102020000 100 1545657187.016972
20180102030000 100 1288631610.799550
20180102040000 100 1360935492.532193
20180102050000 100 1756023790.175543
20180102060000 100 2050003474.990514
20180102070000 100 2268817025.554637
20180102080000 100 2316388202.950632
20180102090000 100 1733908689.887538
20180102100000 100 1425796351.537121
20180102110000 100 1690458129.871493
20180102120000 100 1889269784.014517
20180102130000 100 1877361207.064368
20180102140000 100 2606503422.902922
20180102150000 100 2793840664.806415
20180102160000 100 2383369147.670881
20180102170000 100 1969468740.893404
20180102180000 100 1777772004.787472
20180102190000 100 1990827051.518057
20180102200000 100 1942515800.503637
20180102210000 100 1813278459.215153
20180102220000 100 1725539835.291770
20180102230000 100 1800177660.951144

20180101000000 110 2391891340.751535
20180101010000 110 2244655962.783277
20180101020000 110 2084752616.892022
20180101030000 110 1904056281.147779
20180101040000 110 2129582748.317637
20180101050000 110 2798125743.411528
20180101060000 110 3324194004.786681
20180101070000 110 3788768359.878158
20180101080000 110 4017040161.188874
20180101090000 110 3218005409.471460
20180101100000 110 2712663377.797054
20180101110000 110 3147536332.344995
20180101120000 110 3619303015.173784
20180101130000 110 3966286918.125575
20180101140000 110 5489708748.986625
20180101150000 110 5539508395.013873
20180101160000 110 4493239266.777750
20180101170000 110 3625868460.822363
20180101180000 110 3142354987.230399
20180101190000 110 3335169129.369423
20180101200000 110 3216445806.041501
20180101210000 110 3008213074.392388
20180101220000 110 2872451197.257552
20180101230000 110 3028326909.393541
20180102000000 110 2879512415.407319
20180102010000 110 2530349751.857225
20180102020000 110 2186844194.175386
20180102030000 110 1839108279.775458
20180102040000 110 1973033214.792884
20180102050000 110 2551451983.308610
20180102060000 110 3000242911.404990
20180102070000 110 3356262637.091055
20180102080000 110 3392213407.205417
20180102090000 110 2530094045.367575
20180102100000 110 2094284130.713452
20180102110000 110 2475263220.259178
20180102120000 110 2755728239.530529
20180102130000 110 2746024045.709864
20180102140000 110 3734585270.798285
20180102150000 110 3954532684.244643
20180102160000 110 3374586157.753882
20180102170000 110 2812817884.968808
20180102180000 110 2559594323.525083
20180102190000 110 2868340771.236553
20180102200000 110 2790263135.368300
20180102210000 110 2591894808.833557
20180102220000 110 2460865351.555143
20180102230000 110 2575591969.200361

20180101000000 120 3309859752.179850
20180101010000 120 3045873649.297917
20180101020000 120 2786218295.244587
20180101030000 120 2561038562.185977
20180101040000 120 2955619196.341793
20180101050000 120 3920300665.442581
20180101060000 120 4685110501.984616
20180101070000 120 5366416824.551554
20180101080000 120 5539123142.476577
20180101090000 120 4394769084.054670
20180101100000 120 3763542857.228169
20180101110000 120 4389485186.228902
20180101120000 120 5019939417.497099
20180101130000 120 5476502287.985825
20180101140000 120 7321496423.934241
20180101150000 120 7285703983.719534
20180101160000 120 5948491784.195989
20180101170000 120 4885735685.250021
20180101180000 120 4305886444.006393
20180101190000 120 4596992023.987271
20180101200000 120 4413766996.317568
20180101210000 120 4104623486.693225
20180101220000 120 3917960702.121703
20180101230000 120 4142916833.911017
20180102000000 120 3927690207.548754
20180102010000 120 3405863016.012207
20180102020000 120 2914394745.498858
20180102030000 120 2479145369.659184
20180102040000 120 2752762766.277104
20180102050000 120 3596902634.162189
20180102060000 120 4259087586.374541
20180102070000 120 4794019808.067549
20180102080000 120 4729162442.790692
20180102090000 120 3512215420.495614
20180102100000 120 2965545483.938725
20180102110000 120 3518695639.646363
20180102120000 120 3903038181.649004
20180102130000 120 3897283041.035439
20180102140000 120 5121864285.136092
20180102150000 120 5320338598.095338
20180102160000 120 4556005970.359622
20180102170000 120 3862959182.722240
20180102180000 120 3567133209.527987
20180102190000 120 4007640924.563694
20180102200000 120 3879432455.030114
20180102210000 120 3585441148.234511
20180102220000 120 3405937152.102049
20180102230000 120 3578500506.745397

20180101000000 130 4555761068.309283
20180101010000 130 4092118565.699298
20180101020000 130 3672099163.265679
20180101030000 130 3403082794.979413
20180101040000 130 4082004368.977026
20180101050000 130 5477668069.604643
20180101060000 130 6585265625.305972
20180101070000 130 7572595907.265638
20180101080000 130 7572648778.806060
20180101090000 130 5948343505.462828
20180101100000 130 5194939335.584639
20180101110000 130 6100062278.697861
20180101120000 130 6937809662.467846
20180101130000 130 7536014532.514007
20180101140000 130 9686175025.401917
20180101150000 130 9484668135.827888
20180101160000 130 7804714067.893502
20180101170000 130 6543579029.915819
20180101180000 130 5877515611.116680
20180101190000 130 6312756979.084493
20180101200000 130 6028910691.543253
20180101210000 130 5572199506.937449
20180101220000 130 5318412793.447093
20180101230000 130 5642677832.232812
20180102000000 130 5326384659.346522
20180102010000 130 4538616918.209163
20180102020000 130 3830551191.887563
20180102030000 130 3301697806.000447
20180102040000 130 3822563543.799510
20180102050000 130 5057563062.965922
20180102060000 130 6030409091.434731
20180102070000 130 6822930296.868780
20180102080000 130 6535960415.879704
20180102090000 130 4831646735.792609
20180102100000 130 4179643921.436620
20180102110000 130 4986055601.438449
20180102120000 130 5510275558.161320
20180102130000 130 5515869478.386531
20180102140000 130 6972341458.896870
20180102150000 130 7086556641.087748
20180102160000 130 6098183240.056325
20180102170000 130 5276104166.724203
20180102180000 130 4955166931.895967
20180102190000 130 5581345705.638125
20180102200000 130 5371065907.259863
20180102210000 130 4936703091.771665
20180102220000 130 4693634532.342533
20180102230000 130 4952520853.267373

20180101000000 140 6258900453.644251
20180101010000 140 5505600512.826120
20180101020000 140 4855536635.234615
20180101030000 140 4534004017.561292
20180101040000 140 5633387622.413083
20180101050000 140 7629875474.934513
20180101060000 140 9227001349.979412
20180101070000 140 10664826187.290869
20180101080000 140 10363565141.158918
20180101090000 140 8059768341.752980
20180101100000 140 7157624504.286755
20180101110000 140 8441226486.201635
20180101120000 140 9546966382.680468
20180101130000 140 10332693110.970419
20180101140000 140 12814205079.035143
20180101150000 140 12363762504.054672
20180101160000 140 10249483771.535131
20180101170000 140 8758557625.739542
20180101180000 140 8005811957.655204
20180101190000 140 8643161183.495159
20180101200000 140 8212765296.578899
20180101210000 140 7542745943.255249
20180101220000 140 7190767456.026606
20180101230000 140 7654394152.797297
20180102000000 140 7209467004.118801
20180102010000 140 6055865537.922115
20180102020000 140 5050737159.200700
20180102030000 140 4408942735.803281
20180102040000 140 5304167902.744891
20180102050000 140 7090273860.446362
20180102060000 140 8512913742.210275
20180102070000 140 9692916884.383316
20180102080000 140 9045321249.101477
20180102090000 140 6656667418.635595
20180102100000 140 5881458614.696789
20180102110000 140 7038120513.680938
20180102120000 140 7749192952.524211
20180102130000 140 7781362605.450575
20180102140000 140 9493705735.593798
20180102150000 140 9454773896.087555
20180102160000 140 8171460960.771337
20180102170000 140 7202214679.271781
20180102180000 140 6868563258.550983
20180102190000 140 7749875415.564321
20180102200000 140 7416240995.969303
20180102210000 140 6777923994.250732
20180102220000 140 6442529069.816014
20180102230000 140 6826450830.591738

20180101000000 150 8588000926.381812
20180101010000 150 7456006330.714435
20180101020000 150 6498243446.305688
20180101030000 150 6102322769.857361
20180101040000 150 7778754979.296587
20180101050000 150 10581757603.786879
20180101060000 150 12871797114.059387
20180101070000 150 14988878307.749977
20180101080000 150 14257533587.150972
20180101090000 150 10980779621.151928
20180101100000 150 9849358747.251213
20180101110000 150 11612431008.750841
20180101120000 150 13059470399.251091
20180101130000 150 14099235208.511045
20180101140000 150 17007442533.508083
20180101150000 150 16227543622.769716
20180101160000 150 13534288232.856781
20180101170000 150 11739661052.584698
20180101180000 150 10881450673.213783
20180101190000 150 11790649010.808813
20180101200000 150 11155492374.188805
20180101210000 150 10179943411.579159
20180101220000 150 9675003499.127161
20180101230000 150 10330420455.676701
20180102000000 150 9748058060.766172
20180102010000 150 8131792156.764968
20180102020000 150 6738934919.354880
20180102030000 150 5947574509.214314
20180102040000 150 7363662071.893449
20180102050000 150 9898753185.151810
20180102060000 150 11966907903.305681
20180102070000 150 13744211958.397749
20180102080000 150 12590947231.114157
20180102090000 150 9228267516.928661
20180102100000 150 8267187147.408769
20180102110000 150 9880899561.598486
20180102120000 150 10838579189.542728
20180102130000 150 10927312133.932045
20180102140000 150 12970354616.774248
20180102150000 150 12706041302.496878
20180102160000 150 11011467808.022024
20180102170000 150 9843269368.157227
20180102180000 150 9497139899.993134
20180102190000 150 10719105661.887918
20180102200000 150 10209011078.892248
20180102210000 150 9276878837.230843
20180102220000 150 8798040086.330301
20180102230000 150 9358962710.725540

20180101000000 160 11749185890.148685
20180101010000 160 10158093241.755520
20180101020000 160 8808145551.662968
20180101030000 160 8301974879.513681
20180101040000 160 10736983207.052912
20180101050000 160 14587809561.765085
20180101060000 160 17846636646.794506
20180101070000 160 20990947169.067982
20180101080000 160 19705081134.726025
20180101090000 160 15033856697.804708
20180101100000 160 13514173170.186840
20180101110000 160 15846366251.484377
20180101120000 160 17719628986.702835
20180101130000 160 19110586643.073631
20180101140000 160 22626004171.174061
20180101150000 160 21444522910.439827
20180101160000 160 17967657742.931297
20180101170000 160 15743907384.760950
20180101180000 160 14738705425.115364
20180101190000 160 15998333268.016306
20180101200000 160 15082159949.114042
20180101210000 160 13672337430.659330
20180101220000 160 12925446745.817663
20180101230000 160 13840895299.173201
20180102000000 160 13144644236.838684
20180102010000 160 10982487424.766743
20180102020000 160 9104411371.608860
20180102030000 160 8110137625.784933
20180102040000 160 10218225173.331127
20180102050000 160 13739794160.008080
20180102060000 160 16723128334.417120
20180102070000 160 19423308708.853901
20180102080000 160 17619039247.412395
20180102090000 160 12867244204.993977
20180102100000 160 11589515656.741865
20180102110000 160 13766553281.874199
20180102120000 160 15044545289.702473
20180102130000 160 15247067619.753836
20180102140000 160 17764550677.763596
20180102150000 160 17200078401.814171
20180102160000 160 14920534219.916195
20180102170000 160 13457287904.606457
20180102180000 160 13081347835.709509
20180102190000 160 14742931821.869938
20180102200000 160 13985479064.127787
20180102210000 160 12633110666.405245
20180102220000 160 11926639277.156357
20180102230000 160 12734023110.777987

20180101000000 170 15973366502.116728
20180101010000 170 13864738190.169706
20180101020000 170 12037568313.243162
20180101030000 170 11374281322.145079
20180101040000 170 14777737156.231230
20180101050000 170 19944766189.815689
20180101060000 170 24534981983.154488
20180101070000 170 29213836268.490307
20180101080000 170 27258130097.571064
20180101090000 170 20605912507.689690
20180101100000 170 18429921963.838051
20180101110000 170 21386935624.886913
20180101120000 170 23779131676.757824
20180101130000 170 25664047569.745956
20180101140000 170 30065436105.391079
20180101150000 170 28432822552.474339
20180101160000 170 23906596275.792259
20180101170000 170 21068296389.859833
20180101180000 170 19847856281.474251
20180101190000 170 21535750446.135174
20180101200000 170 20235283178.651718
20180101210000 170 18213979471.990898
20180101220000 170 17089199395.485954
20180101230000 170 18352158478.553600
20180102000000 170 17616289577.094910
20180102010000 170 14856201601.146778
20180102020000 170 12398962076.130955
20180102030000 170 11137699484.432774
20180102040000 170 14138673125.454443
20180102050000 170 18918521559.570915
20180102060000 170 23177487662.896950
20180102070000 170 27284971692.536583
20180102080000 170 24693444189.532070
20180102090000 170 17976891873.489239
20180102100000 170 16152666185.619932
20180102110000 170 18977731094.178646
20180102120000 170 20663118053.040356
20180102130000 170 21085125902.996208
20180102140000 170 24308635677.492340
20180102150000 170 23373141236.002842
20180102160000 170 20267526479.500832
20180102170000 170 18356824516.354172
20180102180000 170 17909794956.058567
20180102190000 170 20113169886.739697
20180102200000 170 19009862797.306793
20180102210000 170 17061617199.626915
20180102220000 170 15996683307.731768
20180102230000 170 17142131016.238440

20180101000000 180 21484105499.870132
20180101010000 180 18846003432.019238
20180101020000 180 16472410438.669462
20180101030000 180 15604678159.793819
20180101040000 180 20211241689.248028
20180101050000 180 26962399987.232796
20180101060000 180 33338742386.955288
20180101070000 180 40258646383.547409
20180101080000 180 37539906109.361603
20180101090000 180 28122802790.621613
20180101100000 180 24873721596.757061
20180101110000 180 28438847844.439991
20180101120000 180 31442602005.328289
20180101130000 180 34031509536.003506
20180101140000 180 39711524896.679932
20180101150000 180 37632246118.870720
20180101160000 180 31737412089.675884
20180101170000 180 28028413481.191906
20180101180000 180 26491396629.399433
20180101190000 180 28662521248.198151
20180101200000 180 26835603457.955074
20180101210000 180 23965482118.127125
20180101220000 180 22265970479.169464
20180101230000 180 23984959333.996990
20180102000000 180 23358934060.127316
20180102010000 180 20009499464.067806
20180102020000 180 16905074497.296188
20180102030000 180 15317552144.756672
20180102040000 180 19441429373.037525
20180102050000 180 25762533059.344959
20180102060000 180 31757630572.390293
20180102070000 180 37961535234.362267
20180102080000 180 34476703327.957199
20180102090000 180 25028547732.496700
20180102100000 180 22285590730.470772
20180102110000 180 25781911601.718010
20180102120000 180 27971436228.934704
20180102130000 180 28800545890.531197
20180102140000 180 33074777525.438053
20180102150000 180 31723035788.630543
20180102160000 180 27477824216.044090
20180102170000 180 24894545667.726898
20180102180000 180 24300723766.617027
20180102190000 180 27126592362.718044
20180102200000 180 25537516991.160091
20180102210000 180 22755331107.970444
20180102220000 180 21138534443.182362
20180102230000 180 22739126622.950638

20180101000000 190 28432412745.106258
20180101010000 190 25337544809.136391
20180101020000 190 22395214581.453041
20180101030000 190 21300856788.195477
20180101040000 190 27353579746.673290
20180101050000 190 35896996599.279289
20180101060000 190 44589869607.250633
20180101070000 190 54679054055.886642
20180101080000 190 51153035197.615921
20180101090000 190 37980531999.097374
20180101100000 190 33048915887.957600
20180101110000 190 37076772302.134369
20180101120000 190 40772138652.889099
20180101130000 190 44369832137.379295
20180101140000 190 51851732236.471489
20180101150000 190 49440740716.797791
20180101160000 190 41828700894.063812
20180101170000 190 36909933827.771477
20180101180000 190 34911651707.366997
20180101190000 190 37556787216.704529
20180101200000 190 35008996846.830811
20180101210000 190 30986442055.005066
20180101220000 190 28444095498.748333
20180101230000 190 30746118637.916092
20180102000000 190 30481337868.678654
20180102010000 190 26653484112.094666
20180102020000 190 22898141347.023411
20180102030000 190 20962727559.506989
20180102040000 190 26456482840.495964
20180102050000 190 34558300163.755928
20180102060000 190 42838190503.495544
20180102070000 190 52064652202.524147
20180102080000 190 47650000759.816414
20180102090000 190 34503677539.656883
20180102100000 190 30273016852.797527
20180102110000 190 34337833062.868874
20180102120000 190 37129507570.017593
20180102130000 190 38681638808.289291
20180102140000 190 44496798277.473999
20180102150000 190 42757969202.860001
20180102160000 190 36995592262.265556
20180102170000 190 33420775583.423176
20180102180000 190 32553215532.658783
20180102190000 190 36013412140.372375
20180102200000 190 33740175744.450512
20180102210000 190 29814802547.315498
20180102220000 190 27376226585.883636
20180102230000 190 29573339278.298454

20180101000000 200 36788269463.759636
20180101010000 200 33440495068.864250
20180101020000 200 30001153904.836376
20180101030000 200 28733822906.532284
20180101040000 200 36449412782.987152
20180101050000 200 46831897721.070168
20180101060000 200 58389973056.486000
20180101070000 200 72768562583.301376
20180101080000 200 68481252830.724312
20180101090000 200 50404727649.058472
20180101100000 200 42959595979.869370
20180101110000 200 47111930956.549232
20180101120000 200 51550331628.073898
20180101130000 200 56581761627.321228
20180101140000 200 66526121506.266647
20180101150000 200 64092985296.867256
20180101160000 200 54437407692.050812
20180101170000 200 47878084487.833832
20180101180000 200 45216993000.863052
20180101190000 200 48198682694.450798
20180101200000 200 44672869517.603249
20180101210000 200 39137407383.918549
20180101220000 200 35416861542.449577
20180101230000 200 38436451571.284309
20180102000000 200 38902562212.189125
20180102010000 200 34854738723.400101
20180102020000 200 30562587797.630322
20180102030000 200 28354628657.701168
20180102040000 200 35452342144.591995
20180102050000 200 45431577029.704712
20180102060000 200 56579064737.459602
20180102070000 200 69974113722.742645
20180102080000 200 64719903654.152084
20180102090000 200 46756015182.439552
20180102100000 200 40221760838.503349
20180102110000 200 44542856252.403877
20180102120000 200 48021912814.476372
20180102130000 200 50791525638.248497
20180102140000 200 58814496829.232300
20180102150000 200 56879353116.931999
20180102160000 200 49194619864.071854
20180102170000 200 44193560347.098549
20180102180000 200 42850956690.033218
20180102190000 200 46812857281.395943
20180102200000 200 43582497887.492958
20180102210000 200 38139538152.424568
20180102220000 200 34531840116.039886
20180102230000 200 37480324497.415703

20180101000000 210 46197504415.216850
20180101010000 210 42966741247.107346
20180101020000 210 39250619494.786545
20180101030000 210 38021759555.709702
20180101040000 210 47535663653.264587
20180101050000 210 59503383653.413300
20180101060000 210 74375922196.357620
20180101070000 210 94220136085.510254
20180101080000 210 89353457066.784225
20180101090000 210 65222055883.460640
20180101100000 210 54238470877.483391
20180101110000 210 57943222490.123985
20180101120000 210 63131138927.091972
20180101130000 210 70143674509.040176
20180101140000 210 83321617919.146225
20180101150000 210 81469260799.886581
20180101160000 210 69554451428.675537
20180101170000 210 60837218637.893982
20180101180000 210 57242789548.353065
20180101190000 210 60216621430.209450
20180101200000 210 55395765432.658195
20180101210000 210 47969963721.259682
20180101220000 210 42703548908.073502
20180101230000 210 46558996388.404297
20180102000000 210 48226188325.310898
20180102010000 210 44388938524.329384
20180102020000 210 39847108858.158363
20180102030000 210 37627759248.337555
20180102040000 210 46499257794.552956
20180102050000 210 58165752456.925056
20180102060000 210 72678291080.025696
20180102070000 210 91482485430.398132
20180102080000 210 85664834790.102127
20180102090000 210 61761536360.988472
20180102100000 210 51856212634.019753
20180102110000 210 55841349047.616577
20180102120000 210 60061038258.786499
20180102130000 210 64745407338.825462
20180102140000 210 75824554509.832336
20180102150000 210 74171248351.830765
20180102160000 210 64214118620.300560
20180102170000 210 57225125108.485519
20180102180000 210 55107825733.600388
20180102190000 210 59198329157.387871
20180102200000 210 54659802342.457352
20180102210000 210 47297151954.120056
20180102220000 210 42126593733.996284
20180102230000 210 45968213815.618889

20180101000000 220 55854392588.996674
20180101010000 220 53261906880.507187
20180101020000 220 49671095163.823227
20180101030000 220 48949594537.893929
20180101040000 220 60249223472.660889
20180101050000 220 73109961463.198547
20180101060000 220 91465997686.537308
20180101070000 220 117714376381.423569
20180101080000 220 112609217111.993500
20180101090000 220 81576812309.057297
20180101100000 220 65981568907.573601
20180101110000 220 68469109241.333176
20180101120000 220 74356242043.861740
20180101130000 220 83963227932.823135
20180101140000 220 101161368051.792587
20180101150000 220 100855611681.512695
20180101160000 220 86698821391.568237
20180101170000 220 75256370424.498199
20180101180000 220 70389826379.390808
20180101190000 220 72742750464.827240
20180101200000 220 66283416389.672714
20180101210000 220 56657286683.832054
20180101220000 220 49526369118.732796
20180101230000 220 54281635898.134514
20180102000000 220 57641295518.220581
20180102010000 220 54582222005.890678
20180102020000 220 50273005909.328102
20180102030000 220 48587540851.935638
20180102040000 220 59270135618.311951
20180102050000 220 71992271116.776382
20180102060000 220 90089118765.314636
20180102070000 220 115340648495.377426
20180102080000 220 109441155840.658463
20180102090000 220 78771613439.738693
20180102100000 220 64291517769.053162
20180102110000 220 67078800097.936066
20180102120000 220 72038619931.411728
20180102130000 220 79479610522.622177
20180102140000 220 94574834212.904175
20180102150000 220 94098582719.659485
20180102160000 220 81714738046.843872
20180102170000 220 72071386849.089218
20180102180000 220 68772120164.781448
20180102190000 220 72298052265.145920
20180102200000 220 66052805887.011238
20180102210000 220 56427267848.361343
20180102220000 220 49337071265.024117
20180102230000 220 54155216612.875542

20180101000000 230 64493176543.139946
20180101010000 230 63106136351.068497
20180101020000 230 60188730950.317131
20180101030000 230 60761770873.999100
20180101040000 230 73632315697.404007
20180101050000 230 86208462527.584473
20180101060000 230 107733261584.592636
20180101070000 230 140641717049.449005
20180101080000 230 135758244251.960953
20180101090000 230 97725203695.919800
20180101100000 230 76709416444.916916
20180101110000 230 77176809039.092926
20180101120000 230 83651826893.863922
20180101130000 230 96383463055.159958
20180101140000 230 118210509874.133469
20180101150000 230 120739979317.540817
20180101160000 230 104717850953.442673
20180101170000 230 90022407962.881348
20180101180000 230 83509539035.683426
20180101190000 230 84375112326.776489
20180101200000 230 75988732286.995651
20180101210000 230 64046570377.406479
20180101220000 230 54906182878.588867
20180101230000 230 60525420206.943016
20180102000000 230 65940181144.959152
20180102010000 230 64235433878.185516
20180102020000 230 60774588211.886940
20180102030000 230 60496286720.237267
20180102040000 230 72829882526.304276
20180102050000 230 85458929697.040009
20180102060000 230 106853946044.456406
20180102070000 230 138914060631.396118
20180102080000 230 133541522358.778580
20180102090000 230 96005252011.263596
20180102100000 230 75926720180.482819
20180102110000 230 76556301554.654160
20180102120000 230 82181958920.300262
20180102130000 230 93164121972.259521
20180102140000 230 113142165855.320374
20180102150000 230 115194365273.514389
20180102160000 230 100605505198.024460
20180102170000 230 87625829370.853378
20180102180000 230 82663143195.069290
20180102190000 230 84622324506.702515
20180102200000 230 76313523528.635376
20180102210000 230 64278642691.935577
20180102220000 230 55086571351.916473
20180102230000 230 60850001025.363625

20180101000000 240 70612324096.541779
20180101010000 240 70846948447.164017
20180101020000 240 69153555828.438705
20180101030000 240 72045615488.835999
20180101040000 240 86064291045.492722
20180101050000 240 96850090928.256119
20180101060000 240 120618041476.979309
20180101070000 240 159307306174.694183
20180101080000 240 155099156794.697784
20180101090000 240 111142008019.086243
20180101100000 240 84600117887.075272
20180101110000 240 82490946899.403168
20180101120000 240 89383975414.849594
20180101130000 240 105454493782.858414
20180101140000 240 132062997330.473572
20180101150000 240 138803381326.551697
20180101160000 240 121717870624.477585
20180101170000 240 103435287702.955551
20180101180000 240 94950529340.447678
20180101190000 240 93364869154.243546
20180101200000 240 82944426010.696579
20180101210000 240 68896630556.538025
20180101220000 240 57902409790.770874
20180101230000 240 64216032139.730469
20180102000000 240 71740246274.957382
20180102010000 240 71767374398.456696
20180102020000 240 69728559479.095703
20180102030000 240 71944306984.249619
20180102040000 240 85545186462.259415
20180102050000 240 96544881859.765121
20180102060000 240 120293446771.458954
20180102070000 240 158339050141.746429
20180102080000 240 154027036674.958160
20180102090000 240 110674155880.402481
20180102100000 240 84664924161.550735
20180102110000 240 82422709249.032944
20180102120000 240 88553426690.953644
20180102130000 240 103462106145.910843
20180102140000 240 128739403360.080490
20180102150000 240 134935540608.819122
20180102160000 240 118886008329.323792
20180102170000 240 102056193181.706863
20180102180000 240 94980525011.279617
20180102190000 240 94246711042.848495
20180102200000 240 83709998385.220856
20180102210000 240 69466831711.139984
20180102220000 240 58314088515.953522
20180102230000 240 64833871470.877434

20180101000000 250 72940682461.831253
20180101010000 250 74857933614.473831
20180101020000 250 74720830560.965820
20180101030000 250 80887029621.321106
20180101040000 250 95488084659.480209
20180101050000 250 103054453845.190643
20180101060000 250 127599683275.462051
20180101070000 250 169882621140.321747
20180101080000 250 166625073793.505157
20180101090000 250 119134761390.426193
20180101100000 250 88031846900.042831
20180101110000 250 83448071320.818817
20180101120000 250 90515647656.573425
20180101130000 250 109480639469.849487
20180101140000 250 140301942557.626495
20180101150000 250 152277179554.712616
20180101160000 250 135282732181.983521
20180101170000 250 113467722700.977066
20180101180000 250 102867388639.691879
20180101190000 250 98070160499.637955
20180101200000 250 85817798568.408234
20180101210000 250 70282209517.688263
20180101220000 250 58105649845.540504
20180101230000 250 64755836201.155327
20180102000000 250 73900742367.072464
20180102010000 250 75648901452.768036
20180102020000 250 75325054491.360672
20180102030000 250 80993597177.746231
20180102040000 250 95297437132.057205
20180102050000 250 103145641438.171890
20180102060000 250 127707695597.480316
20180102070000 250 169510841357.277344
20180102080000 250 166470632070.243835
20180102090000 250 119643710091.764038
20180102100000 250 88558336329.779144
20180102110000 250 83482922951.950073
20180102120000 250 89845208480.951691
20180102130000 250 108217836278.452332
20180102140000 250 138360036755.808289
20180102150000 250 150076549770.276459
20180102160000 250 133823590564.556305
20180102170000 250 113058513254.980392
20180102180000 250 103630908081.846054
20180102190000 250 99321803492.565216
20180102200000 250 86746279133.794495
20180102210000 250 70941874320.106262
20180102220000 250 58528212391.042747
20180102230000 250 65406938136.527603

20180101000000 260 72049380536.554184
20180101010000 260 74790995616.943268
20180101020000 260 75737427321.891220
20180101030000 260 85408512132.398315
20180101040000 260 99996594563.551773
20180101050000 260 103852049732.157990
20180101060000 260 127876827184.729767
20180101070000 260 170710539132.319519
20180101080000 260 168139199561.026398
20180101090000 260 120223742743.743149
20180101100000 260 87306907644.854645
20180101110000 260 81781475638.079147
20180101120000 260 88770998026.736801
20180101130000 260 108673137108.289581
20180101140000 260 141551041460.134338
20180101150000 260 158691569758.538269
20180101160000 260 143052717082.194580
20180101170000 260 118306971763.057159
20180101180000 260 105765043602.782089
20180101190000 260 98054104193.331436
20180101200000 260 84999804349.428757
20180101210000 260 69131016265.225677
20180101220000 260 56668974799.166580
20180101230000 260 63360564237.890633
